,sofifa_id,short_name,player_positions,overall_2020,overall,age,pace,shooting,passing,dribbling,defending,physic
9398,223676,R. Renner,CI,66,66,25,73,60,62,67,52,54
9399,224014,M. Szwoch,CM,66,66,26,76,58,64,69,47,47
9400,224965,C. Doidge,ST,66,66,26,65,65,50,63,29,73
9401,232014,M. Salazar,ST,66,66,26,72,62,54,61,44,69
9402,232595,Ko Seung Beom,CD,66,66,25,68,59,62,66,52,72
9403,233105,K. Dougall,CM,66,66,26,69,47,58,65,65,71
9404,234496,O. Bogle,ST,66,66,25,65,65,50,63,30,67
9405,235151,T. Ogihara,CM,66,67,27,67,43,63,61,61,70
9406,240872,M. Dube,LD,66,66,26,73,34,55,64,66,57
9407,241910,C. Rismark,DF,66,67,27,54,27,54,58,63,77
9408,243364,D. Watari,ST,66,66,26,70,65,55,66,31,61
9409,243928,S. Gbegnon,DF,66,66,27,63,48,58,54,62,72
9410,246668,Q. Jansen,DF,66,67,28,64,39,43,43,65,72
9411,251185,A. M'hamdi,GK,66,66,27,0,0,0,0,0,0
9412,251233,Rafael Gava,CM,66,66,26,58,60,64,69,35,59
9413,252461,A. Atouchi,DF,66,67,27,59,30,38,36,69,66
9414,173165,N. Ravaglia,GK,66,67,30,0,0,0,0,0,0
9415,189573,Guarrotxena,CD,66,66,26,75,64,62,66,51,72
9416,190792,P. Mandanda,GK,66,66,29,0,0,0,0,0,0
9417,194569,C. Sloth,CM,66,66,27,67,62,61,67,51,59
9418,194792,L. Hyam,CM,66,67,27,72,55,63,66,66,73
9419,198622,H. Hansson,CM,66,66,26,76,65,63,67,47,73
9420,199627,H. Pell,CM,66,66,27,67,61,60,62,60,80
9421,200134,R. Benson,CM,66,66,27,76,63,63,68,58,70
9422,201081,B. Kopacz,LD,66,67,27,67,33,52,50,66,76
9423,201179,A. Donnarumma,GK,66,66,28,0,0,0,0,0,0
9424,201380,J. Tallo,ST,66,66,26,77,63,59,67,28,67
9425,202526,S. May,ST,66,66,26,70,63,60,66,29,67
9426,202603,A. De Vitis,DF,66,66,27,64,61,63,66,64,72
9427,202988,Ryu Won Woo,GK,66,66,28,0,0,0,0,0,0
9428,203034,J. Day,GK,66,66,28,0,0,0,0,0,0
9429,203447,A. Schalk,ST,66,66,26,78,65,48,69,30,63
9430,203558,R. Pietrzak,LI,66,66,27,75,55,58,63,62,66
9431,204397,N. Bakker,DF,66,66,26,68,34,52,53,65,71
9432,204619,D. De Belder,ST,66,66,27,66,67,60,62,36,69
9433,204644,S. Kroon,CD,66,66,26,87,58,58,67,41,60
9434,205214,Z. Tripić,EI,66,66,26,75,64,63,68,40,72
9435,205378,B. Valette,GK,66,66,26,0,0,0,0,0,0
9436,205463,M. Thiede,LD,66,66,27,72,46,62,66,61,64
9437,205663,M. Busellato,CM,66,66,26,73,52,63,68,61,76
9438,205687,G. De Luca,ST,66,67,27,90,66,59,71,19,56
9439,205876,F. Diarra,ST,66,66,27,77,66,54,65,29,68
9440,205975,J. Bartkowski,LD,66,66,27,77,39,59,60,60,66
9441,206536,T. Naylor,CM,66,67,28,62,58,59,62,65,79
9442,207708,Fábio,GK,66,66,29,0,0,0,0,0,0
9443,207897,A. Jung,LI,66,66,27,71,59,65,64,63,74
9444,208122,V. Agardius,DF,66,67,29,74,36,57,62,65,68
9445,208316,A. Blomqvist,CM,66,67,27,63,65,69,64,48,61
9446,209062,P. Frick,ST,66,66,27,73,62,56,58,36,82
9447,209162,J. Correa,ST,66,66,26,70,62,43,62,32,78
9448,210123,P. González,CM,66,67,26,68,58,66,64,63,71
9449,211057,Pablo Valcarce,CD,66,66,26,75,63,61,67,50,65
9450,211433,F. Evangelista,LI,66,67,27,66,52,59,63,65,71
9451,211825,P. Göbel,LD,66,66,25,76,55,70,69,56,66
9452,211881,Q. Moll,CM,66,66,28,58,50,61,57,63,68
9453,212418,M. Lackner,CM,66,67,28,40,43,57,55,66,76
9454,212778,Kwon Kyung Won,DF,66,66,27,54,37,58,58,63,75
9455,213833,R. Gabriel,CM,66,67,28,41,45,57,60,61,85
9456,215066,F. Milo,LI,66,66,27,80,57,57,71,61,71
9457,217391,Michael Pinto,LI,66,66,26,68,34,59,68,63,66
9458,219689,S. Lizana,CM,66,66,26,74,58,54,72,41,58
9459,219779,E. Assifuah,CI,66,66,25,90,63,56,66,28,72
9460,219788,C. Rivas,ST,66,67,27,82,65,66,71,26,52
9461,221425,K. Nagasawa,CM,66,67,27,72,60,66,68,51,65
9462,221657,T. Akindele,ST,66,66,27,81,63,51,64,27,68
9463,221680,N. Hagglund,DF,66,66,26,47,29,56,52,63,72
9464,222430,F. Viáfara,LD,66,66,27,86,52,52,67,59,54
9465,222995,F. Görgülü,DF,66,66,27,60,35,52,53,65,62
9466,223042,L. Guaycochea,CM,66,66,27,74,59,62,68,61,63
9467,223067,N. Yeri,CM,66,67,27,72,57,64,67,64,73
9468,223085,L. Berry,CM,66,66,26,67,62,64,66,59,68
9469,224337,M. Orihuela,LI,66,66,27,69,51,61,68,62,57
9470,225731,A. Diop,CM,66,67,27,71,61,62,64,63,70
9471,225996,E. Janža,LI,66,66,26,73,44,61,57,65,62
9472,228182,M. El-Shenawy,GK,66,66,30,0,0,0,0,0,0
9473,228271,C. Gonzáles,CM,66,65,26,69,64,64,67,54,52
9474,229392,Lukian,ST,66,66,27,77,64,52,64,21,70
9475,229817,R. Swete,GK,66,66,29,0,0,0,0,0,0
9476,232320,Arthur Henrique,LI,66,65,25,64,49,66,69,63,60
9477,232541,R. Izumi,CI,66,66,25,77,53,59,67,50,67
9478,232733,A. Fukuta,CM,66,66,27,76,51,62,67,57,66
9479,233467,D. Vega,ED,66,66,26,81,60,58,69,34,53
9480,234587,J. Leiva,CM,66,66,25,74,62,66,69,41,58
9481,234717,S. Pérez,GK,66,66,28,0,0,0,0,0,0
9482,235867,L. Strizzolo,ST,66,66,27,71,65,47,56,31,71
9483,238970,N. Butzen,CD,66,66,26,79,48,60,67,58,69
9484,239431,I. Maela,LI,66,66,26,69,39,42,66,68,52
9485,240067,D. Gomis,CD,66,66,26,71,60,61,68,38,52
9486,243743,F. Viteritti,CI,66,66,26,80,64,61,69,35,62
9487,243841,S. Pittman,CM,66,66,26,76,63,62,68,56,62
9488,244987,M. Álvarez,GK,66,66,30,0,0,0,0,0,0
9489,245099,A. Batsula,LI,66,66,27,65,41,60,59,64,72
9490,248091,D. Lazăr,GK,66,66,27,0,0,0,0,0,0
9491,251709,J. Doriado,GK,66,66,29,0,0,0,0,0,0
9492,252724,S. Miakushko,CD,66,66,26,74,56,62,68,41,47
9493,11381,M. Gilks,GK,66,66,37,0,0,0,0,0,0
9494,53073,S. Kulovits,CM,66,66,36,36,55,54,61,67,68
9495,104702,D. Braaten,CD,66,66,37,63,64,66,67,51,70
9496,110606,A. Mannus,GK,66,66,37,0,0,0,0,0,0
9497,116314,D. Martin,GK,66,66,33,0,0,0,0,0,0
9498,122574,S. Whittaker,LD,66,66,35,57,62,65,65,65,72
9499,125167,E. Gülüm,DF,66,66,32,57,51,53,55,62,82
9500,139213,L. Michel,GK,66,66,39,0,0,0,0,0,0
9501,139866,G. Loovens,DF,66,66,35,33,27,48,47,67,61
9502,140181,H. Sogahata,GK,66,66,39,0,0,0,0,0,0
9503,140422,A. Baptiste,DF,66,66,33,53,38,51,58,65,68
9504,142270,J. Thomsen,LD,66,66,37,58,44,63,59,65,70
9505,144021,C. Schwegler,LD,66,66,35,72,42,58,63,63,75
9506,148720,H. Hauger,CM,66,66,33,48,47,57,60,61,70
9507,152038,J. Absalonsen,CD,66,66,33,71,63,63,67,44,63
9508,152454,G. Evans,CM,66,66,31,84,68,62,64,53,83
9509,152621,J. Bjørdal,DF,66,66,33,59,44,53,49,63,76
9510,152991,D. Marney,CM,66,66,35,51,62,67,64,66,70
9511,155886,S. Henderson,GK,66,66,31,0,0,0,0,0,0
9512,155980,D. Bičík,GK,66,66,38,0,0,0,0,0,0
9513,156894,D. Pratley,CM,66,66,34,53,61,62,65,65,78
9514,157734,A. Jaakkola,GK,66,66,32,0,0,0,0,0,0
9515,162899,M. Sadler,DF,66,66,34,54,44,57,60,65,74
9516,163143,A. McCormack,CM,66,66,35,32,48,62,56,64,70
9517,163621,B. Alnwick,GK,66,66,32,0,0,0,0,0,0
9518,163694,O. Arellano,CM,66,66,32,73,63,65,68,33,69
9519,165485,J. Demetriou,LD,66,66,31,73,61,61,63,63,71
9520,166841,N. Adams,CD,66,66,32,68,57,66,64,53,67
9521,167180,F. Nordkvelle,CM,66,66,33,65,64,64,67,52,70
9522,167512,S. Whalley,CD,66,66,31,90,57,59,68,37,62
9523,167694,M. Connolly,LD,66,66,31,51,48,57,56,69,72
9524,167926,A. Grant,CM,66,66,32,70,52,59,64,62,78
9525,168556,H. Mendoza,DF,66,66,34,43,34,47,44,65,74
9526,168629,I. Khalili,CD,66,66,32,71,64,64,66,46,66
9527,168990,O. Hoban,CM,66,66,36,41,57,60,58,66,69
9528,169333,S. Rasswalder,LI,66,66,32,62,54,60,60,66,65
9529,169458,A. Bruce,DF,66,66,34,43,30,42,52,65,64
9530,169539,M. Hughes,DF,66,66,32,35,35,46,47,65,78
9531,169568,A. Hammill,CI,66,66,31,70,67,64,68,44,58
9532,169571,D. Guthrie,CM,66,66,32,53,62,67,66,60,66
9533,169623,P. Hartley,DF,66,66,31,45,34,49,43,63,83
9534,169898,O. Fôn Williams,GK,66,66,32,0,0,0,0,0,0
9535,170008,B. Hamer,GK,66,66,31,0,0,0,0,0,0
9536,170078,M. Little,LD,66,66,30,81,35,57,63,60,70
9537,170280,J. McKeown,GK,66,66,29,0,0,0,0,0,0
9538,170879,S. MacDonald,CM,66,66,31,54,58,62,65,65,65
9539,171083,R. O'Donovan,ST,66,66,33,74,66,52,65,24,70
9540,171377,L. López,DF,66,66,35,34,48,52,52,64,67
9541,171565,Linares,ST,66,66,36,61,65,55,62,42,68
9542,171971,L. Craig,CM,66,66,32,55,65,68,65,58,66
9543,171992,Juan Carlos,GK,66,66,31,0,0,0,0,0,0
9544,172041,T. Mikkelsen,CI,66,66,32,71,61,63,65,44,60
9545,172232,J. Toivio,DF,66,66,31,58,52,55,51,64,72
9546,172555,R. Schwartz,ST,66,66,29,67,67,57,64,31,71
9547,172823,N. Maynard,ST,66,66,32,70,66,59,65,28,65
9548,172928,C. Lines,CM,66,66,33,51,59,67,63,52,59
9549,173166,M. Pesenti,ST,66,66,32,63,64,54,60,36,71
9550,173224,G. Bindi,GK,66,66,32,0,0,0,0,0,0
9551,173305,C. Del Grosso,LI,66,66,36,73,47,64,65,65,56
9552,173666,N. Law,CI,66,66,31,71,57,61,67,49,69
9553,173752,C. Gunter,LD,66,66,29,71,46,58,60,62,70
9554,175941,J. Horn,DF,66,66,32,66,29,50,40,62,75
9555,176061,J. Bornstein,LI,66,66,34,66,54,61,65,67,66
9556,176207,R. Boguski,CD,66,66,35,63,62,63,65,35,61
9557,176368,Kim Chang Soo,LD,66,66,33,68,59,61,63,63,68
9558,176941,A. Rooney,ST,66,66,31,61,65,53,64,25,74
9559,177320,J. Zavala,CM,66,66,31,54,54,59,61,65,76
9560,177442,R. Åhman Persson,CM,66,66,32,34,50,61,55,63,76
9561,177488,M. Konrad,CM,66,66,31,58,56,57,55,67,79
9562,177799,S. Glarner,LD,66,66,31,67,52,59,60,63,75
9563,177885,K. Özer,CD,66,66,31,77,53,62,70,35,47
9564,177906,D. Soddimo,CM,66,66,31,82,63,65,72,45,68
9565,177912,M. Lekven,CM,66,66,31,64,58,67,66,55,72
9566,178150,K. Cissé,ST,66,66,30,83,60,52,61,39,76
9567,178379,J. Harvey,LI,66,66,35,60,54,59,60,65,72
9568,178623,David Caiado,CI,66,66,32,67,61,64,73,31,59
9569,178767,N. Mihaylov,GK,66,66,31,0,0,0,0,0,0
9570,179646,J. Juelsgård,DF,66,66,30,65,43,58,61,63,74
9571,179663,T. Rowe,CM,66,66,30,73,55,62,67,64,65
9572,179685,C. Seitz,GK,66,66,32,0,0,0,0,0,0
9573,179698,L. Grimi,LI,66,66,34,54,62,63,64,68,70
9574,179742,S. Ito,ST,66,66,30,64,67,44,58,26,79
9575,179822,H. Jele,DF,66,66,32,66,55,63,68,69,58
9576,179971,R. Munsy,ST,66,66,29,78,64,46,63,33,73
9577,179973,M. Morganella,CD,66,67,30,72,47,64,67,64,72
9578,180174,B. Kopplin,LI,66,66,30,77,50,58,64,63,68
9579,180339,N. Schouterden,CI,66,66,30,68,57,67,67,52,62
9580,180746,A. Durante,DF,66,66,37,32,36,48,49,65,76
9581,181001,B. Knighton,GK,66,66,34,0,0,0,0,0,0
9582,181307,P. Haglund,ST,66,66,32,50,64,58,59,61,78
9583,181339,K. Ceesay,DF,66,66,31,81,50,54,62,62,76
9584,181558,R. Armand,ST,66,66,32,74,63,55,65,22,68
9585,181831,Yang Cheng,GK,66,66,33,0,0,0,0,0,0
9586,181846,Wang Yongpo,CM,66,66,32,71,67,66,66,57,66
9587,181917,L. Noriega,CM,66,66,34,59,59,65,62,63,73
9588,182228,J. Huyghebaert,LI,66,66,30,65,40,62,59,65,68
9589,182464,Zhao Mingjian,LD,66,66,31,71,52,63,64,64,71
9590,182489,S. Davies,GK,66,66,32,0,0,0,0,0,0
9591,183066,M. Baudry,DF,66,66,31,56,32,49,58,66,66
9592,183244,A. Redmayne,GK,66,66,30,0,0,0,0,0,0
9593,183596,E. Domaschke,GK,66,66,33,0,0,0,0,0,0
9594,183646,M. Kobras,GK,66,66,33,0,0,0,0,0,0
9595,183797,V. Muratori,LI,66,66,31,62,25,55,56,65,69
9596,183819,R. Feltscher,LD,66,66,28,60,49,62,63,66,75
9597,184143,A. Jacobsen,ST,66,66,29,77,64,53,67,37,59
9598,184222,J. Rask,GK,66,66,30,0,0,0,0,0,0
9599,184266,K. Bru,CM,66,66,30,70,53,67,69,59,67
9600,184471,A. Judge,EI,66,66,30,59,64,70,70,37,59
9601,184763,Y. Thuram,GK,66,66,30,0,0,0,0,0,0
9602,184847,J. Goossens,CM,66,66,30,47,65,69,66,49,50
9603,185171,A. Auassar,CM,66,66,32,38,64,65,61,61,78
9604,185380,T. Teniste,LD,66,66,31,77,48,60,66,61,67
9605,186259,A. Sanaia,LI,66,66,29,59,38,58,56,65,72
9606,186422,S. Scannell,CD,66,66,28,81,61,57,69,37,70
9607,186503,T. Breukers,LD,66,66,31,65,47,57,60,67,72
9608,186756,D. Swanson,CI,66,66,32,75,63,66,69,56,63
9609,187157,M. Godden,ST,66,66,27,64,65,42,64,27,66
9610,187171,Kim Ho Jun,GK,66,66,35,0,0,0,0,0,0
9611,187210,D. Romo,GK,66,66,31,0,0,0,0,0,0
9612,188031,G. Masucci,ST,66,66,34,74,62,63,69,30,51
9613,188131,N. Rnić,DF,66,66,34,44,39,52,49,65,68
9614,188163,M. Marconi,ST,66,66,30,67,64,48,61,35,72
9615,188164,J. Baxter,CM,66,66,27,62,66,66,66,39,64
9616,188625,J. Ekstrand,DF,66,66,30,44,32,53,48,65,67
9617,188917,J. Skjelvik,LI,66,66,27,80,48,58,61,62,72
9618,189160,G. McCleary,CD,66,66,32,72,66,62,67,47,64
9619,189325,C. Telo,LI,66,66,29,79,44,63,69,58,63
9620,189339,U. Eusepi,ST,66,66,30,74,66,53,62,29,62
9621,189352,M. Sema,MP,66,66,30,78,63,61,70,40,51
9622,189464,D. Daube,CM,66,66,29,61,59,67,67,57,71
9623,189482,Ríos Reina,LI,66,66,29,75,54,67,70,59,72
9624,189546,F. Bombagi,CM,66,66,29,73,63,63,67,36,64
9625,189695,J. Devitt,CM,66,66,28,75,63,64,67,38,49
9626,189905,M. Budziński,CM,66,66,28,61,63,65,66,59,72
9627,189936,R. Ruiter,GK,66,66,32,0,0,0,0,0,0
9628,189962,W. Moke,CM,66,66,31,72,33,57,50,67,76
9629,190060,N. Toko,CM,66,66,28,88,54,59,69,60,78
9630,190199,Óscar Sielva,CM,66,66,27,63,52,68,66,51,53
9631,190489,D. Gustafsson,CD,66,66,28,91,60,52,69,44,63
9632,190545,C. Dorda,LI,66,66,30,66,35,58,61,65,70
9633,190620,D. Andrew,LI,66,66,28,69,47,64,62,62,67
9634,190635,M. N'Diaye,CM,66,66,29,69,50,60,63,64,74
9635,190637,I. Armaş,DF,66,66,31,47,34,50,39,66,74
9636,190783,M. Holgersson,DF,66,66,34,33,37,57,49,62,74
9637,190826,M. Hornschuh,DF,66,66,28,52,40,58,56,66,62
9638,190883,A. DeLaGarza,LD,66,66,31,69,48,61,62,63,69
9639,190995,B. Inman,CI,66,65,27,79,59,59,67,43,56
9640,191108,S. McConville,CI,66,66,30,77,62,63,64,43,59
9641,191218,D. Jaković,DF,66,66,33,35,38,43,44,64,75
9642,191556,Y. Endo,CD,66,66,31,47,61,71,66,42,65
9643,191814,Lee Jae Sung,DF,66,66,30,44,44,49,47,62,77
9644,191861,Dong Xuesheng,ST,66,66,30,59,65,52,57,37,73
9645,191924,Lee Bum Young,GK,66,66,30,0,0,0,0,0,0
9646,191980,Yun Suk Young,LI,66,66,29,77,60,61,66,65,69
9647,192063,Ricardinho,ST,66,66,29,73,66,63,69,45,65
9648,192074,Cristóbal,CM,66,66,35,64,67,66,64,57,66
9649,192365,S. Bidaoui,EI,66,66,29,77,55,58,75,25,50
9650,192450,A. Cook,ST,66,66,28,66,64,52,61,25,84
9651,192481,D. Rowe,CD,66,66,27,85,60,59,71,32,58
9652,192707,Jordi Figueras,DF,66,66,32,34,29,52,52,64,75
9653,193059,H. Mulder,CM,66,66,32,52,58,62,61,63,75
9654,193111,R. Lange,LI,66,66,30,69,50,68,66,63,66
9655,193206,O. Lee,CM,66,66,27,63,68,65,68,52,67
9656,193235,J. Kotzke,DF,66,66,29,66,45,56,54,64,72
9657,193251,C. Schösswendter,DF,66,66,30,43,26,40,36,66,74
9658,193304,L. Burliga,LD,66,66,31,71,55,59,61,64,82
9659,193344,P. Schürpf,CI,66,66,29,71,67,64,60,57,72
9660,193411,K. Fickentscher,GK,66,66,30,0,0,0,0,0,0
9661,193608,O. Clarke,CM,66,66,27,62,62,61,66,64,78
9662,193728,D. Wotherspoon,CI,66,66,29,70,56,64,69,57,68
9663,193746,T. Çamdal,LI,66,66,28,83,53,62,71,61,58
9664,194003,A. Niewulis,DF,66,66,30,62,42,53,56,63,77
9665,195722,R. Cereceda,LI,66,66,34,67,51,63,66,63,64
9666,196145,Y. Anchico,CM,66,66,35,76,58,64,66,64,72
9667,196434,J. Ballón,CM,66,66,31,68,61,63,65,62,72
9668,197148,M. Piossek,CM,66,66,29,71,63,62,66,49,70
9669,197527,P. Dimitriadis,DF,66,66,33,67,52,61,63,64,72
9670,197592,M. Salem,DF,66,66,34,56,32,45,44,65,71
9671,197838,Juninho,CM,66,66,30,63,64,67,66,64,62
9672,197907,M. Sansores,ST,66,66,28,68,63,53,64,35,58
9673,198100,E. Biancucchi,CM,66,66,30,72,57,63,71,37,52
9674,198104,D. Stahl,CM,66,66,30,65,64,56,60,65,77
9675,198135,D. Lachman,DF,66,66,29,54,50,55,55,63,75
9676,198250,Z. Korcsmár,DF,66,66,30,61,38,55,47,63,72
9677,198490,A. Faltsetas,CM,66,66,31,57,54,65,59,66,80
9678,198534,M. Rømer,CM,66,65,27,63,50,63,65,57,77
9679,198690,R. Torres,CM,66,66,27,74,61,63,72,40,45
9680,198740,A. Acosta,LD,66,66,31,52,58,67,71,64,64
9681,198840,Abraham,LI,66,66,33,74,54,63,67,62,76
9682,198952,S. Suciu,CM,66,66,29,63,59,63,64,62,74
9683,199173,M. Crimi,CM,66,66,29,75,60,63,65,63,73
9684,199351,M. Wunderlich,CM,66,66,33,66,66,64,68,33,59
9685,199410,I. Yagan,CI,66,66,29,68,70,64,67,22,58
9686,199470,M. Meilinger,CD,66,66,27,71,63,64,67,33,60
9687,199686,G. Saunders,CM,66,66,30,55,40,62,60,61,65
9688,199746,J. Bøge,LD,66,66,29,68,38,57,59,63,69
9689,199772,S. Yılmaz,CD,66,66,29,77,65,60,68,34,67
9690,199815,S. Mantom,CM,66,66,27,65,61,64,65,61,70
9691,200086,M. Jankowski,ST,66,66,29,74,61,60,65,48,69
9692,200369,O. Halvorsen,CD,66,66,31,73,59,59,65,54,70
9693,200432,B. Pranter,CM,66,66,29,72,69,65,62,50,64
9694,200449,D. McGregor,DF,66,66,33,45,32,38,39,64,80
9695,200697,R. Tafazolli,DF,66,66,27,52,28,43,48,66,72
9696,200797,L. Néry,LD,66,66,28,68,47,61,62,64,72
9697,200952,M. Könnecke,CM,66,66,30,90,63,60,69,34,58
9698,200953,C. Hemlein,CD,66,66,28,82,63,61,65,39,69
9699,200983,F. Signorelli,CM,66,66,28,65,53,65,65,61,70
9700,201068,T. Kern,CM,66,66,29,72,65,63,67,46,68
9701,201924,Y. Qasmi,ST,66,66,28,56,65,46,60,30,65
9702,202000,G. Herrem,ST,66,66,31,73,63,44,61,30,62
9703,202182,R. Riski,ED,66,66,29,79,63,62,68,45,60
9704,202215,J. Willis,GK,66,66,30,0,0,0,0,0,0
9705,202456,J. Verhoek,ST,66,66,30,56,66,50,59,24,79
9706,202518,C. Wernitznig,CD,66,66,29,78,65,59,68,43,66
9707,202611,Manuel Sánchez,CM,66,66,31,53,43,53,51,66,77
9708,202864,N. Peñailillo,LI,66,66,27,75,66,66,63,61,76
9709,202966,Choi Bo Kyung,DF,66,66,31,62,39,56,54,63,72
9710,202968,Yun Il Lok,CI,66,66,27,73,58,66,63,46,68
9711,202970,Jung Seung Yong,LI,66,66,28,73,41,54,63,63,70
9712,203043,M. O'Halloran,CD,66,66,28,89,65,57,68,30,63
9713,203095,S. Gannon,LD,66,65,27,75,52,59,62,62,72
9714,203127,P. Segbefia,CM,66,66,28,75,54,65,72,52,64
9715,203445,B. Kessel,LD,66,66,31,60,55,59,59,68,75
9716,203450,J. Washausen,CM,66,66,30,63,33,55,46,68,72
9717,203454,J. Reinhardt,CM,66,66,31,71,56,62,59,63,71
9718,203721,A. Corsi,CD,66,66,30,67,59,65,67,64,66
9719,203781,D. Toia,LI,66,65,27,72,51,58,64,63,70
9720,203902,A. Luna,CD,66,66,27,85,63,63,68,35,45
9721,203927,M. Akyüz,ST,66,66,33,70,67,61,63,42,64
9722,203966,D. Kempe,LI,66,66,33,71,43,58,60,64,75
9723,204136,M. de Leeuw,CM,66,66,32,47,67,59,67,57,69
9724,204154,J. Schwadorf,CI,66,66,26,77,55,60,70,28,59
9725,204242,M. Barreto,CM,66,66,28,78,62,64,69,27,59
9726,204388,A. Wiegel,LD,66,66,27,79,62,61,67,61,70
9727,204633,M. Pellizzer,DF,66,66,30,76,30,35,45,63,73
9728,204690,P. Hosiner,ST,66,66,30,79,61,53,66,28,60
9729,204946,Y. Otsu,CI,66,66,29,70,63,63,65,36,76
9730,204987,B. Blume,CM,66,66,27,73,56,59,69,45,63
9731,205054,K. Naismith,LI,66,66,27,75,65,65,66,62,73
9732,205208,B. Çalık,EI,66,66,30,74,62,63,68,40,65
9733,205423,H. Shala,CM,66,66,27,74,63,62,72,52,62
9734,205512,André Micael,DF,66,66,30,40,29,40,42,65,69
9735,205535,T. Kløve,CM,66,66,28,77,59,62,71,55,58
9736,205609,J. Omolo,CM,66,66,29,65,46,55,61,63,71
9737,205863,B. Diallo,DF,66,66,28,68,26,51,60,62,78
9738,205951,Rafinha,DF,66,66,37,59,60,63,63,65,67
9739,206004,J. Ojala,DF,66,66,30,48,26,46,50,64,74
9740,206603,C. Lade,LD,66,66,29,71,40,57,62,66,63
9741,207783,R. Gaddis,LD,66,66,29,77,29,51,64,65,65
9742,207866,Nathan Júnior,ST,66,66,30,72,63,56,67,30,68
9743,208303,Bae Seul Gi,DF,66,66,34,44,23,31,50,66,73
9744,208611,Fullana,CM,66,66,29,71,63,64,65,53,66
9745,208778,N. Manfredini,GK,66,66,31,0,0,0,0,0,0
9746,208916,M. Al Sahlawi,ST,66,66,32,57,67,60,62,22,66
9747,208965,A. Asiri,DF,66,66,27,63,30,45,40,64,75
9748,209223,A. Al Faraj,CM,66,66,30,71,51,61,67,60,69
9749,209378,B. van Hintum,LI,66,66,32,59,53,67,64,67,65
9750,209567,R. Sufyani,CD,66,66,32,69,63,63,65,34,69
9751,209643,M. Vilotić,DF,66,66,32,38,47,50,55,66,70
9752,210000,M. Gajos,CM,66,66,28,74,67,66,68,61,69
9753,210205,D. Malone,LD,66,66,30,63,44,60,63,64,78
9754,210304,H. Zuck,CI,66,66,28,72,49,64,69,31,49
9755,210804,M. Salem,DF,66,66,33,44,32,43,47,64,77
9756,211044,S. Velev,CM,66,66,30,70,52,60,68,65,67
9757,211178,M. Rusike,ST,66,66,29,75,67,59,66,24,65
9758,211340,G. Valverde,DF,66,66,29,63,27,54,59,66,71
9759,211453,M. Mohsen,ST,66,66,30,67,64,47,63,30,68
9760,211742,M. Lorenz,CI,66,66,30,73,55,69,65,50,66
9761,211828,J. Oumari,DF,66,66,30,64,40,44,42,65,74
9762,211859,M. Ahlschwede,LD,66,66,29,71,34,52,61,64,74
9763,212039,S. Al Muwallad,LD,66,66,28,77,54,59,62,61,73
9764,212047,M. Pintilii,CM,66,66,34,57,65,63,56,66,71
9765,212971,N. Al Mousa,CM,66,66,28,61,53,64,64,61,71
9766,213019,Diogo Acosta,ST,66,66,29,72,60,50,64,19,58
9767,213189,Joo Min Kyu,ST,66,66,29,63,66,54,62,50,76
9768,213322,L. Doucouré,CD,66,66,28,69,63,57,66,33,70
9769,213588,A. Sánchez,GK,66,66,32,0,0,0,0,0,0
9770,213778,T. Lehne Olsen,ST,66,66,28,76,65,56,61,26,77
9771,214014,C. Lizarazo,CM,66,66,28,75,60,65,67,42,57
9772,214065,H. Salinas,CI,66,66,29,87,63,64,64,57,68
9773,214069,J. Pineda,ST,66,66,30,80,63,55,71,29,58
9774,214106,J. Lopera,DF,66,66,32,65,61,61,65,61,76
9775,214192,J. Mena,DF,66,66,30,71,32,40,50,62,74
9776,214263,C. Meneses,DF,66,66,31,54,50,64,63,63,73
9777,214270,C. Escobar,ST,66,66,29,62,64,50,61,31,76
9778,214305,B. García,DF,66,66,32,55,37,58,57,66,72
9779,214330,M. Balanta,CD,66,66,29,76,60,60,67,39,67
9780,214355,R. Jérez,GK,66,66,33,0,0,0,0,0,0
9781,214386,C. Ayala,CM,66,66,33,54,50,62,66,60,72
9782,214411,N. Maturana,ED,66,66,25,76,60,65,67,45,55
9783,214416,I. Díaz,ST,66,66,29,70,63,49,62,25,76
9784,214486,J. Castro,LD,66,66,34,78,49,58,62,61,74
9785,214487,Y. Mosquera,CM,66,66,30,53,44,56,63,63,73
9786,214495,E. Mosquera,LI,66,66,28,70,45,58,57,64,72
9787,214710,J. Espinoza,LD,66,66,27,74,51,60,67,63,65
9788,214720,M. Yedro,CM,66,66,32,55,59,63,68,50,76
9789,214818,S. Varas,ST,66,66,30,62,64,49,60,28,78
9790,214843,E. Godoy,DF,66,66,32,54,31,45,36,65,77
9791,214863,A. Delfino,DF,66,66,29,58,27,40,39,65,71
9792,215028,F. Montero,CM,66,66,30,68,56,61,65,65,69
9793,215043,S. Pol,ST,66,66,31,76,66,60,59,37,70
9794,215390,Danilson da Cruz,CM,66,66,33,42,55,56,53,65,72
9795,215527,F. Heerkens,DF,66,66,29,59,27,56,55,65,72
9796,215528,K. Karami,LD,66,66,29,75,50,59,67,63,66
9797,215584,J. Wójcicki,LD,66,66,30,72,58,61,64,60,68
9798,215942,M. El Makrini,CM,66,66,31,46,44,59,63,63,73
9799,216182,M. Leitgeb,CM,66,66,31,41,54,59,60,64,71
9800,216193,B. Vriends,DF,66,66,28,50,32,44,47,63,78
9801,216269,S. Hertner,LI,66,66,28,74,42,60,64,64,66
